,Unnamed: 0,ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
27088,39357,12323485,JE178891,03/24/2021 10:45:00 PM,023XX W ARMITAGE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,1432,14,32.0,22,08B,1160454.0,1913227.0,2021,03/31/2021 04:59:47 PM,41.91759616,-87.68591434700001,"(41.91759616, -87.685914347)"
12446,18099,12289278,JE136772,02/09/2021 11:50:00 AM,024XX S HOYNE AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,1034,10,25.0,31,14,1162752.0,1887878.0,2021,02/16/2021 03:52:33 PM,41.847988445,-87.67818242,"(41.847988445, -87.67818242)"
30802,44808,12331726,JE189064,04/04/2021 08:30:00 AM,045XX N ELSTON AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,1722,17,39.0,14,14,1147641.0,1929646.0,2021,04/11/2021 05:07:26 PM,41.962907083000005,-87.732567255,"(41.962907083, -87.732567255)"
7250,10759,12276966,JE121395,01/23/2021 06:30:00 PM,112XX S NORMAL AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,APARTMENT,False,False,2233,22,34.0,49,11,1174968.0,1830463.0,2021,01/30/2021 03:51:02 PM,41.69017063,-87.635060197,"(41.69017063, -87.635060197)"
10597,15417,12283105,JE128825,02/01/2021 06:43:00 AM,047XX W FULTON ST,051A,ASSAULT,AGGRAVATED - HANDGUN,RESIDENCE - PORCH / HALLWAY,False,False,1113,11,28.0,25,04A,1144667.0,1901370.0,2021,02/08/2021 03:48:15 PM,41.885371632,-87.74421590899999,"(41.885371632, -87.744215909)"
25062,36430,12319734,JE172395,03/18/2021 12:15:00 PM,119XX S HALSTED ST,0460,BATTERY,SIMPLE,STREET,False,False,524,5,34.0,53,08B,1173139.0,1825780.0,2021,03/25/2021 04:55:39 PM,41.67736022,-87.641893815,"(41.67736022, -87.641893815)"
28088,40844,12327959,JE184292,03/27/2021 03:00:00 PM,007XX N HUDSON AVE,0560,ASSAULT,SIMPLE,RESIDENCE,False,False,1831,18,42.0,8,08A,1173004.0,1905430.0,2021,04/03/2021 05:04:00 PM,41.895931553,-87.64003708899999,"(41.895931553, -87.640037089)"
4284,6435,12268973,JE112118,01/14/2021 12:15:00 AM,003XX S CALIFORNIA AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,1124,11,27.0,27,08B,1157771.0,1898372.0,2021,01/21/2021 03:51:43 PM,41.876887897,-87.696177112,"(41.876887897, -87.696177112)"
16908,24510,12299527,JE149977,02/23/2021 02:10:00 PM,062XX S SACRAMENTO AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,823,8,16.0,66,14,1157452.0,1863211.0,2021,03/02/2021 03:50:05 PM,41.780408338,-87.698302683,"(41.780408338, -87.698302683)"
22726,33052,12312789,JE165629,03/11/2021 08:30:00 AM,0000X E ROOSEVELT RD,0460,BATTERY,SIMPLE,DRUG STORE,False,False,123,1,4.0,32,08B,1176576.0,1895067.0,2021,03/18/2021 04:52:21 PM,41.867414944,-87.627231186,"(41.867414944, -87.627231186)"
12825,18653,12291507,JE139473,02/12/2021 07:40:00 AM,009XX W FULLERTON AVE,0520,ASSAULT,AGGRAVATED - KNIFE / CUTTING INSTRUMENT,CTA PLATFORM,False,False,1812,18,43.0,7,04A,1169570.0,1916141.0,2021,02/19/2021 03:48:53 PM,41.925398601,-87.65233701700001,"(41.925398601, -87.652337017)"
18455,26690,12303514,JE154916,02/27/2021 10:00:00 PM,043XX S SACRAMENTO AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,922,9,15.0,58,14,1157085.0,1875678.0,2021,03/06/2021 03:50:24 PM,41.814626926,-87.699311063,"(41.814626926, -87.699311063)"
25344,36829,12318861,JE173165,03/19/2021 09:55:00 AM,021XX E 71ST ST,0860,THEFT,RETAIL THEFT,GROCERY FOOD STORE,True,False,333,3,5.0,43,06,1191527.0,1858274.0,2021,03/26/2021 05:00:56 PM,41.766102387,-87.573539169,"(41.766102387, -87.573539169)"
12622,18366,12290855,JE138797,02/11/2021 12:30:00 PM,023XX S PULASKI RD,0460,BATTERY,SIMPLE,OTHER (SPECIFY),False,False,1013,10,22.0,29,08B,1150073.0,1888315.0,2021,02/19/2021 03:45:56 PM,41.849443633,-87.724703804,"(41.849443633, -87.724703804)"
16926,24533,12301765,JE152771,02/23/2021 12:01:00 AM,085XX S PARNELL AVE,0890,THEFT,FROM BUILDING,APARTMENT,False,False,622,6,21.0,71,06,1174121.0,1848187.0,2021,03/02/2021 03:50:05 PM,41.738826613,-87.637636787,"(41.738826613, -87.637636787)"
18097,26191,12302132,JE153238,02/26/2021 02:15:00 PM,063XX S DREXEL AVE,051A,ASSAULT,AGGRAVATED - HANDGUN,RESIDENCE - YARD (FRONT / BACK),False,True,312,3,20.0,42,04A,1183482.0,1863205.0,2021,03/05/2021 03:49:32 PM,41.779824738,-87.60287304,"(41.779824738, -87.60287304)"
16640,24121,12301706,JE152652,02/22/2021 11:33:00 AM,043XX N CLARK ST,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,APARTMENT,False,False,1912,19,47.0,6,11,1165822.0,1929103.0,2021,03/02/2021 03:47:53 PM,41.961047818,-87.665737955,"(41.961047818, -87.665737955)"
13087,19020,12290502,JE138351,02/10/2021 08:30:00 PM,015XX W HOLLYWOOD AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,2012,20,40.0,77,08B,1164767.0,1937869.0,2021,02/19/2021 03:45:56 PM,41.985124533,-87.66936689299999,"(41.985124533, -87.669366893)"
24258,35270,12317623,JE171372,03/16/2021 04:00:00 PM,006XX W PATTERSON AVE,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,OTHER (SPECIFY),False,False,1925,19,46.0,6,11,1171007.0,1924629.0,2021,03/23/2021 05:03:34 PM,41.948658585,-87.646807065,"(41.948658585, -87.646807065)"
19976,28917,12306565,JE158516,03/03/2021 06:40:00 PM,041XX S PULASKI RD,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,False,False,815,8,14.0,57,06,1150366.0,1876767.0,2021,03/10/2021 03:48:52 PM,41.817748687,-87.72392912299999,"(41.817748687, -87.723929123)"
10533,15325,12283384,JE129214,02/01/2021 01:31:00 PM,030XX W CERMAK RD,0460,BATTERY,SIMPLE,STREET,True,False,1022,10,24.0,30,08B,1156214.0,1889221.0,2021,02/08/2021 03:48:15 PM,41.851808154,-87.702141,"(41.851808154, -87.702141)"
15206,22086,12295385,JE144764,02/18/2021 11:35:00 AM,064XX N RIDGE BLVD,0460,BATTERY,SIMPLE,NURSING / RETIREMENT HOME,False,False,2412,24,50.0,2,08B,1162579.0,1942878.0,2021,02/25/2021 03:51:59 PM,41.998915651,-87.67727301,"(41.998915651, -87.67727301)"
20852,30244,12308383,JE160675,03/06/2021 08:15:00 AM,006XX E 76TH ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,True,True,624,6,6.0,69,08B,1181978.0,1854765.0,2021,03/13/2021 03:51:08 PM,41.756699466,-87.608647554,"(41.756699466, -87.608647554)"
25513,37076,12322923,JE178262,03/20/2021 12:00:00 PM,087XX S CARPENTER ST,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,False,False,2222,22,21.0,71,14,1170843.0,1846844.0,2021,03/27/2021 04:58:28 PM,41.735213324,-87.64968579299999,"(41.735213324, -87.649685793)"
3087,4667,12266637,JE109439,01/10/2021 11:15:00 AM,112XX S MICHIGAN AVE,051A,ASSAULT,AGGRAVATED - HANDGUN,CTA BUS,False,False,531,5,9.0,49,04A,1178800.0,1830639.0,2021,01/17/2021 03:49:56 PM,41.690567503,-87.621025854,"(41.690567503, -87.621025854)"
16480,23893,12298537,JE148784,02/22/2021 01:30:00 PM,045XX N CENTRAL PARK AVE,0530,ASSAULT,AGGRAVATED - OTHER DANGEROUS WEAPON,RESIDENCE - GARAGE,True,True,1723,17,35.0,14,04A,1151572.0,1929874.0,2021,03/01/2021 03:46:28 PM,41.96345619,-87.718108289,"(41.96345619, -87.718108289)"
29282,42596,12328576,JE184964,03/31/2021 05:00:00 AM,0000X W 111TH ST,0890,THEFT,FROM BUILDING,HOSPITAL BUILDING / GROUNDS,False,False,522,5,34.0,49,06,1177873.0,1831361.0,2021,04/07/2021 05:14:05 PM,41.692569761,-87.62439788200001,"(41.692569761, -87.624397882)"
7168,10647,12278313,JE123117,01/22/2021 09:00:00 AM,005XX W JACKSON BLVD,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,APARTMENT,False,False,121,1,42.0,28,11,1172963.0,1898907.0,2021,01/29/2021 03:46:26 PM,41.87803295,-87.640381136,"(41.87803295, -87.640381136)"
12789,18605,12290388,JE138151,02/08/2021 05:15:00 PM,028XX E 77TH ST,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,OTHER (SPECIFY),False,False,421,4,7.0,43,11,1196527.0,1854628.0,2021,02/19/2021 03:45:56 PM,41.755974849,-87.55533365299999,"(41.755974849, -87.555333653)"
33716,49135,12339716,JE198727,04/13/2021 07:00:00 PM,008XX W FULTON MARKET,0810,THEFT,OVER $500,STREET,False,False,1214,12,27.0,28,06,1170591.0,1902075.0,2021,04/20/2021 04:49:35 PM,41.886778382,-87.648997736,"(41.886778382, -87.648997736)"
22678,32983,12313528,JE166750,03/11/2021 05:15:00 PM,045XX N SHERIDAN RD,0810,THEFT,OVER $500,RESIDENCE - PORCH / HALLWAY,False,False,1914,19,46.0,3,06,1168796.0,1930171.0,2021,03/18/2021 04:52:21 PM,41.963914345,-87.65477293200001,"(41.963914345, -87.654772932)"
11136,16193,12285036,JE131206,02/03/2021 12:05:00 PM,056XX S INDIANA AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,231,2,20.0,40,08B,1178562.0,1867593.0,2021,02/10/2021 03:49:30 PM,41.791979112,-87.62077695,"(41.791979112, -87.62077695)"
8792,12944,12279801,JE124965,01/27/2021 07:00:00 AM,060XX N OVERHILL AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,1612,16,41.0,10,14,1123871.0,1939386.0,2021,02/03/2021 03:58:22 PM,41.990058766,-87.81974787200001,"(41.990058766, -87.819747872)"
13327,19367,12294932,JE144142,02/07/2021 12:00:00 PM,049XX S CICERO AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,False,True,814,8,22.0,56,08B,1145191.0,1871544.0,2021,02/19/2021 03:45:56 PM,41.803515121,-87.74304446299999,"(41.803515121, -87.743044463)"
5150,7686,12274882,JE118915,01/14/2021 04:30:00 PM,014XX N SANDBURG TER,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,APARTMENT,False,False,1821,18,2.0,8,11,1175096.0,1910205.0,2021,01/23/2021 03:52:14 PM,41.908987744,-87.632210361,"(41.908987744, -87.632210361)"
7544,11175,12276376,JE120749,01/23/2021 02:03:00 AM,057XX W BELMONT AVE,0430,BATTERY,AGGRAVATED - OTHER DANGEROUS WEAPON,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,2514,25,30.0,19,04B,1137383.0,1920690.0,2021,01/30/2021 03:51:02 PM,41.938522095,-87.770498925,"(41.938522095, -87.770498925)"
16823,24390,12299562,JE150173,02/23/2021 04:30:00 PM,032XX W LAWRENCE AVE,0460,BATTERY,SIMPLE,SIDEWALK,False,False,1713,17,33.0,14,08B,1154033.0,1931710.0,2021,03/02/2021 03:50:05 PM,41.968445442,-87.709010784,"(41.968445442, -87.709010784)"
26387,38346,12323078,JE178469,03/22/2021 06:00:00 PM,002XX N PULASKI RD,1320,CRIMINAL DAMAGE,TO VEHICLE,VACANT LOT / LAND,False,False,1122,11,28.0,26,14,1149700.0,1900744.0,2021,03/29/2021 04:53:03 PM,41.88355752,-87.725749919,"(41.88355752, -87.725749919)"
25620,37224,12320080,JE174856,03/20/2021 11:30:00 PM,086XX S LAFLIN ST,0560,ASSAULT,SIMPLE,RESIDENCE,False,False,614,6,21.0,71,08A,1167840.0,1847521.0,2021,03/27/2021 04:58:28 PM,41.737136042,-87.66066819299999,"(41.737136042, -87.660668193)"
25034,36394,12317866,JE172077,03/18/2021 01:40:00 AM,071XX N WOLCOTT AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,2424,24,49.0,1,08B,1162302.0,1947600.0,2021,03/25/2021 04:55:39 PM,42.011878761,-87.678159078,"(42.011878761, -87.678159078)"
15537,22536,12296442,JE146101,02/19/2021 03:20:00 PM,019XX N CENTRAL AVE,0560,ASSAULT,SIMPLE,STREET,False,True,2515,25,29.0,25,08A,1138736.0,1912548.0,2021,02/26/2021 03:47:53 PM,41.916155082,-87.76572435,"(41.916155082, -87.76572435)"
8199,12157,12278198,JE122915,01/25/2021 01:45:00 PM,057XX S MICHIGAN AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,False,False,232,2,20.0,40,14,1178134.0,1867092.0,2021,02/01/2021 03:48:35 PM,41.790614044,-87.62236153299999,"(41.790614044, -87.622361533)"
15956,23148,12297506,JE147566,02/21/2021 03:42:00 AM,076XX S EBERHART AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,False,False,624,6,6.0,69,14,1180897.0,1854496.0,2021,02/28/2021 03:48:02 PM,41.75598622,-87.612617444,"(41.75598622, -87.612617444)"
29810,43351,12332692,JE190300,04/01/2021 09:00:00 AM,004XX S LOTUS AVE,0810,THEFT,OVER $500,APARTMENT,False,False,1522,15,29.0,25,06,1139957.0,1897361.0,2021,04/08/2021 05:05:01 PM,41.874457845,-87.7616102,"(41.874457845, -87.7616102)"
28823,41944,12330365,JE187410,03/26/2021 08:51:00 PM,064XX N SHERIDAN RD,0860,THEFT,RETAIL THEFT,COMMERCIAL / BUSINESS OFFICE,False,False,2432,24,49.0,1,06,1167108.0,1942847.0,2021,04/06/2021 05:00:41 PM,41.998734156,-87.66061311799999,"(41.998734156, -87.660613118)"
29760,43283,12329902,JE186697,04/01/2021 09:30:00 PM,007XX E 101ST ST,1320,CRIMINAL DAMAGE,TO VEHICLE,RESIDENCE,False,False,511,5,8.0,50,14,1183150.0,1838066.0,2021,04/08/2021 05:05:01 PM,41.710848342,-87.604870404,"(41.710848342, -87.604870404)"
14829,21526,12295122,JE144427,02/17/2021 10:40:00 PM,006XX E 69TH ST,0420,BATTERY,AGGRAVATED - KNIFE / CUTTING INSTRUMENT,OTHER (SPECIFY),False,False,321,3,20.0,42,04B,1181907.0,1859412.0,2021,02/24/2021 03:49:12 PM,41.769452949,-87.60876429999999,"(41.769452949, -87.6087643)"
13503,19625,12290923,JE138806,02/11/2021 12:26:00 PM,008XX N CLARK ST,0460,BATTERY,SIMPLE,STREET,False,False,1832,18,2.0,8,08B,1175387.0,1906013.0,2021,02/19/2021 03:45:56 PM,41.897478161,-87.631267403,"(41.897478161, -87.631267403)"
5506,8243,12272845,JE116619,01/18/2021 08:45:00 PM,102XX S CALHOUN AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,431,4,7.0,51,08B,1194829.0,1837645.0,2021,01/25/2021 03:48:31 PM,41.709413985,-87.562113993,"(41.709413985, -87.562113993)"
15148,22004,12295197,JE144514,02/18/2021 01:45:00 AM,058XX S PEORIA ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,712,7,16.0,68,08B,1171309.0,1865974.0,2021,02/25/2021 03:51:59 PM,41.787698281,-87.647419724,"(41.787698281, -87.647419724)"
18397,26616,12304498,JE156038,02/27/2021 09:00:00 PM,015XX S ST LOUIS AVE,0560,ASSAULT,SIMPLE,APARTMENT,False,False,1021,10,24.0,29,08A,1153287.0,1892226.0,2021,03/06/2021 03:50:24 PM,41.86011276,-87.712804207,"(41.86011276, -87.712804207)"
12159,17649,12289107,JE135845,02/07/2021 01:00:00 PM,079XX S MAPLEWOOD AVE,0820,THEFT,$500 AND UNDER,SIDEWALK,False,False,835,8,18.0,70,06,1160754.0,1852072.0,2021,02/14/2021 03:47:33 PM,41.749773746,-87.68650400799999,"(41.749773746, -87.686504008)"
31291,45542,12333333,JE190956,04/06/2021 01:00:00 AM,077XX W ADDISON ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,1631,16,38.0,17,14,1123832.0,1923040.0,2021,04/13/2021 05:27:07 PM,41.945204129,-87.820251381,"(41.945204129, -87.820251381)"
17253,24999,12303692,JE151391,02/24/2021 09:36:00 PM,050XX W MONROE ST,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,False,False,1533,15,28.0,25,14,1142982.0,1899196.0,2021,03/03/2021 03:47:36 PM,41.879437486,-87.75045783600001,"(41.879437486, -87.750457836)"
7560,11203,12280565,JE121205,01/23/2021 03:05:00 PM,064XX S LAFLIN ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,725,7,16.0,67,08B,1167441.0,1862062.0,2021,01/30/2021 03:51:02 PM,41.777047072,-87.661714109,"(41.777047072, -87.661714109)"
15454,22424,12300496,JE145164,02/18/2021 05:00:00 PM,079XX S WOLCOTT AVE,0560,ASSAULT,SIMPLE,APARTMENT,False,False,611,6,17.0,71,08A,1165071.0,1851934.0,2021,02/26/2021 03:45:39 PM,41.749304908,-87.670688519,"(41.749304908, -87.670688519)"
5546,8313,12272532,JE116236,01/18/2021 12:30:00 PM,016XX W CHICAGO AVE,0560,ASSAULT,SIMPLE,COMMERCIAL / BUSINESS OFFICE,False,False,1215,12,1.0,24,08A,1165417.0,1905418.0,2021,01/25/2021 03:48:31 PM,41.896063478,-87.66790274200001,"(41.896063478, -87.667902742)"
11756,17085,12287492,JE134541,02/06/2021 03:30:00 PM,045XX N MALDEN ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,1913,19,46.0,3,08B,1166727.0,1930352.0,2021,02/13/2021 03:48:24 PM,41.964455725,-87.662374756,"(41.964455725, -87.662374756)"
27769,40374,12328891,JE185465,02/26/2021 12:00:00 AM,052XX N SHERIDAN RD,0810,THEFT,OVER $500,GROCERY FOOD STORE,True,False,2023,20,48.0,77,06,1168697.0,1934885.0,2021,04/02/2021 05:01:07 PM,41.976851852,-87.654999693,"(41.976851852, -87.654999693)"
20005,28960,12325652,JE181576,03/27/2021 02:30:00 PM,028XX S KEDVALE AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,1031,10,22.0,30,14,1149179.0,1884785.0,2021,04/03/2021 05:04:00 PM,41.839774197,-87.72807623,"(41.839774197, -87.72807623)"
19408,28118,12305072,JE156679,03/02/2021 09:15:00 AM,029XX W POLK ST,0560,ASSAULT,SIMPLE,SCHOOL - PUBLIC BUILDING,False,False,1135,11,28.0,27,08A,1156879.0,1896229.0,2021,03/09/2021 03:54:03 PM,41.871025414,-87.699510379,"(41.871025414, -87.699510379)"
21342,30972,12309454,JE162080,03/07/2021 11:00:00 AM,020XX S STATE ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,131,1,3.0,33,08B,1176640.0,1890530.0,2021,03/14/2021 04:50:05 PM,41.854963672,-87.627133239,"(41.854963672, -87.627133239)"
16438,23839,12299464,JE149789,02/22/2021 12:00:00 PM,059XX W GUNNISON ST,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,APARTMENT,False,False,1622,16,45.0,15,11,1135677.0,1931629.0,2021,03/01/2021 03:46:28 PM,41.968570378,-87.776507758,"(41.968570378, -87.776507758)"
18246,26396,12302762,JE154033,02/27/2021 01:22:00 PM,006XX W 46TH ST,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,APARTMENT,False,False,925,9,11.0,61,11,1172937.0,1874396.0,2021,03/06/2021 03:50:24 PM,41.81077333,-87.641201899,"(41.81077333, -87.641201899)"
1461,2170,12261112,JE102995,01/04/2021 12:53:00 PM,001XX N STATE ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,True,False,111,1,42.0,32,06,1176352.0,1900927.0,2021,01/16/2021 03:49:23 PM,41.883500187,-87.627876698,"(41.883500187, -87.627876698)"
4508,6761,12269907,JE113124,01/15/2021 01:57:00 AM,014XX S WABASH AVE,051A,ASSAULT,AGGRAVATED - HANDGUN,STREET,False,False,131,1,3.0,33,04A,1176993.0,1893702.0,2021,01/22/2021 03:48:10 PM,41.863659876,-87.625741636,"(41.863659876, -87.625741636)"
17541,25410,12301364,JE152068,02/25/2021 11:30:00 AM,007XX W BELDEN AVE,0820,THEFT,$500 AND UNDER,RESTAURANT,False,False,1812,18,43.0,7,06,1171119.0,1915521.0,2021,03/04/2021 03:52:04 PM,41.923663394,-87.646663536,"(41.923663394, -87.646663536)"
22450,32636,12315682,JE169503,02/15/2021 09:00:00 AM,036XX S MICHIGAN AVE,0820,THEFT,$500 AND UNDER,APARTMENT,False,False,212,2,3.0,35,06,1177787.0,1881111.0,2021,03/17/2021 04:48:17 PM,41.829091287,-87.623209136,"(41.829091287, -87.623209136)"
7904,11724,12278156,JE122695,01/24/2021 07:00:00 PM,031XX N RAVENSWOOD AVE,0810,THEFT,OVER $500,STREET,False,False,1931,19,32.0,6,06,1163801.0,1920702.0,2021,01/31/2021 03:48:03 PM,41.93803802,-87.673406012,"(41.93803802, -87.673406012)"
10774,15650,12283852,JE129853,02/02/2021 02:03:00 AM,072XX S STONY ISLAND AVE,0530,ASSAULT,AGGRAVATED - OTHER DANGEROUS WEAPON,PARKING LOT / GARAGE (NON RESIDENTIAL),True,False,324,3,7.0,43,04A,1188071.0,1857123.0,2021,02/09/2021 03:47:29 PM,41.763027016,-87.586243072,"(41.763027016, -87.586243072)"
9232,13530,12282845,JE128225,01/28/2021 10:35:00 PM,017XX N SHEFFIELD AVE,0860,THEFT,RETAIL THEFT,DRUG STORE,False,False,1811,18,2.0,7,06,1169382.0,1911420.0,2021,02/04/2021 03:52:02 PM,41.91244802,-87.653165399,"(41.91244802, -87.653165399)"
32592,47483,12336546,JE194925,04/09/2021 11:30:00 PM,016XX N CLEVELAND AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,False,True,1813,18,43.0,7,08B,1172684.0,1911203.0,2021,04/22/2021 04:47:05 PM,41.911780066,-87.64104125799999,"(41.911780066, -87.641041258)"
6945,10338,12276886,JE121156,01/22/2021 03:10:00 PM,004XX E 89TH PL,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,,False,False,633,6,9.0,44,11,1180742.0,1845736.0,2021,01/29/2021 03:46:26 PM,41.731951344,-87.613454047,"(41.731951344, -87.613454047)"
15570,22579,12299575,JE150133,02/19/2021 08:00:00 AM,068XX N ASHLAND BLVD,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,RESIDENCE,False,False,2431,24,49.0,1,11,1164547.0,1945386.0,2021,02/26/2021 03:47:53 PM,42.005756055,-87.669961855,"(42.005756055, -87.669961855)"
29874,43445,12330204,JE186999,04/01/2021 05:30:00 PM,020XX S RACINE AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,SCHOOL - PRIVATE GROUNDS,False,False,1235,12,25.0,31,14,1168684.0,1890449.0,2021,04/08/2021 05:05:01 PM,41.854917247,-87.656337419,"(41.854917247, -87.656337419)"
5533,8292,12272663,JE116468,01/18/2021 04:58:00 PM,056XX N CENTRAL AVE,0560,ASSAULT,SIMPLE,RESIDENCE,False,True,1622,16,45.0,11,08A,1137866.0,1937209.0,2021,01/25/2021 03:48:31 PM,41.983843057,-87.768323441,"(41.983843057, -87.768323441)"
1211,1784,12260349,JE102069,01/03/2021 12:10:00 PM,025XX S WHIPPLE ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,1033,10,12.0,30,08B,1156432.0,1887021.0,2021,01/16/2021 03:49:23 PM,41.845766704,-87.701400298,"(41.845766704, -87.701400298)"
5726,8586,12273716,JE117631,01/19/2021 11:41:00 PM,055XX W SCHOOL ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,1633,16,30.0,15,14,1138813.0,1921391.0,2021,01/26/2021 03:51:22 PM,41.940419827,-87.76522618899999,"(41.940419827, -87.765226189)"
13047,18964,12291187,JE138974,02/11/2021 12:30:00 PM,080XX S SANGAMON ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,False,True,621,6,21.0,71,08B,1171370.0,1851607.0,2021,02/19/2021 03:45:56 PM,41.748272137,-87.647616035,"(41.748272137, -87.647616035)"
10444,15194,12284235,JE130421,02/01/2021 08:00:00 PM,0000X W 87TH ST,0880,THEFT,PURSE-SNATCHING,STREET,False,False,634,6,21.0,44,06,1176967.0,1847276.0,2021,02/08/2021 03:48:15 PM,41.736263109,-87.627237046,"(41.736263109, -87.627237046)"
18853,27295,12305646,JE157410,03/01/2021 01:00:00 AM,022XX S WESTERN AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,ATM (AUTOMATIC TELLER MACHINE),False,False,1034,10,28.0,31,11,1160716.0,1889098.0,2021,03/08/2021 03:55:51 PM,41.851378633,-87.68562086,"(41.851378633, -87.68562086)"
2294,3445,12265573,JE107988,01/09/2021 01:30:00 PM,065XX S COTTAGE GROVE AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,PARK PROPERTY,False,False,321,3,20.0,42,14,1182685.0,1861895.0,2021,01/16/2021 03:52:53 PM,41.776248518,-87.60583554700001,"(41.776248518, -87.605835547)"
16189,23475,12299271,JE148499,02/21/2021 08:00:00 PM,005XX W 128TH ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,False,True,523,5,9.0,53,14,1175279.0,1820009.0,2021,02/28/2021 03:48:02 PM,41.661476269,-87.63423213899999,"(41.661476269, -87.634232139)"
25493,37046,12318978,JE173463,03/19/2021 02:35:00 PM,045XX S WESTERN BLVD,0820,THEFT,$500 AND UNDER,DEPARTMENT STORE,False,False,924,9,12.0,61,06,1161289.0,1874276.0,2021,03/26/2021 05:00:56 PM,41.810693516,-87.68392905399999,"(41.810693516, -87.683929054)"
26185,38050,12322793,JE177365,03/22/2021 02:30:00 PM,032XX N LAKE SHORE DR,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,APARTMENT,False,False,1925,19,44.0,6,11,1173062.0,1921867.0,2021,03/29/2021 04:53:03 PM,41.941034149,-87.639335535,"(41.941034149, -87.639335535)"
18511,26764,12303154,JE154413,02/27/2021 06:50:00 PM,076XX S COLES AVE,0820,THEFT,$500 AND UNDER,APARTMENT,False,True,421,4,7.0,43,06,1196440.0,1855006.0,2021,03/06/2021 03:50:24 PM,41.757014267,-87.55563995899999,"(41.757014267, -87.555639959)"
22831,33202,12314213,JE167652,03/12/2021 07:30:00 PM,038XX W FULLERTON AVE,0810,THEFT,OVER $500,STREET,False,False,2524,25,31.0,22,06,1150182.0,1915676.0,2021,03/19/2021 04:51:13 PM,41.924523024,-87.72359022299999,"(41.924523024, -87.723590223)"
